"ADEC, 2020c. Alaska Department of Environmental Conservation – Drinking Water Protection Areas. Available online at: <https://www.arcgis.com/home/webmap/viewer.html?webmap=13ed2116e4094f9994775af9a62a1e85>. Accessed February 11, 2020. "
"ADEC, 2020d. Alaska Department of Environmental Conservation – Impaired Waters. Available online at: <https://dec.alaska.gov/water/water-quality/impaired-waters>. Accessed January 8, 2020. "
"Alaska Department of Fish & Game (ADF&G), 1986. Alaska’s Birds: Their Identification, Biology and Conservation. A-1-019."
"ADF&G, 2006. ADF&G, Our Wealth Maintained: A strategy for Conserving Alaska’s Diverse Wildlife and Fish Resource, Juneau, Alaska. "
"ADF&G, 2015. 2015 Alaska Wildlife Action Plan. Juneau, Alaska. Available online at: <https://www.adfg.alaska.gov/static/species/wildlife_action_plan/2015_alaska_wildlife_action_plan.pdf>. Accessed April 10, 2020. "
"ADF&G, 2020a. Mammals. Available online at: <https://www.adfg.alaska.gov/index.cfm?adfg=animals.listmammals>. Accessed February 3, 2020. "
"ADF&G, 2020b. Northern flying squirrel (Glaucomys sabrinus yukonensis) Species Profile. Available online at: <https://www.adfg.alaska.gov/index.cfm?adfg=northernflyingsquirrel.main>. Accessed February 3, 2020. "
"ADF&G, 2020c. Little brown bat (Myotis lucifugus) Species Profile. Available online at: <https://www.adfg.alaska.gov/index.cfm?adfg=littlebrownbat.main>. Accessed February 3, 2020. "
"ADF&G, 2020d. Fisheries, Subsistence, and Habitat: Publications Searchable Database. Available online at: <http://www.adfg.alaska.gov/sf/publications/>. "
"ADF&G, Undated. Subsistence in Alaska. Overview: Definition, Responsibilities, and Management. Available online at: <https://www.adfg.alaska.gov/index.cfm?adfg=subsistence.definition>. "
"Alaska Department of Natural Resources (ADNR), 2009. Tanana Basin Area Plan for State Lands, adopted 1985, updated 1991, amended 2009. Available online at: <http://dnr.alaska.gov/mlw/planning/areaplans/tanana/pdf/tanana_basin_area_plan_for_state_lands.pdf>. Accessed January 2020. "
"ADNR, 2019. Map: State of Alaska General Land Status with RS2477 Trails, Southcentral Alaska. Division of Support Services. Available online at: <http://www.dnr.alaska.gov/gis/raster/map_library/y2019/gls/GLSrs2477_SC.pdf>. Accessed January 2020. "
"ADNR, 2020a. Alaska Heritage Resources Survey. Available online at: <http://dnr.alaska.gov/parks/oha/ahrs/ahrs.htm>. Accessed January and February 2020. "
"ADNR, 2020b. Alaska Mapper – Water Estate Map. Available online at: <http://dnr.alaska.gov/mapper/controller?do=load_map&map_num=00006&gsid=8FBBA7D604D7905DEF05F15516AD3FAD.tomcat-91#>. Accessed February 11, 2020. "
"ADNR, 2020c. Well Log Tracking System (WELTS). Available online at: <https://dnr.alaska.gov/welts/#show-welts-intro-template>. Accessed February 10, 2020. "
"ADNR, Undated. RS2477 Trails Search Menu. Available online at: < https://data-soa-dnr.opendata.arcgis.com/datasets/f97ec4306fb14ed59c71b02ee8cf0f47_0>. Accessed January 2020. "
"Alaska Department of Public Safety, 2020. State Troopers D Detachment. Available online at: <https://dps.alaska.gov/AST/DDetachment/Home>. Accessed February 14, 2020. "
"Alaska Department of Transportation and Public Facilities (Alaska DOT&PF), 2012. Anchorage International Airport Forecast Summary, Anchorage International Airport System. October 2012. Available online at: <http://www.dot.alaska.gov/aias/assets/forecasts/AIAS_ANC_Forecast_Executive_Summary.pdf>. Accessed July 20, 2020."
"Alaska DOT&PF, 2020a. Personal communication between J. Wilson, HDR Public Involvement Lead, and D. Phillips, DOT&PF Aviation Lead, regarding possible expansion of Clear Airport and establishment of IFR procedures. July 13, 2020. "
"Alaska DOT&PF, 2020b. Medical Evacuation Flights – Clear Airport. Personal communication between C. Storey, HDR, Inc., and S. Randby, Manager of Clear Airport. February 18, 2020. "
"Alaska DOT&PF, 2020c. About Fairbanks International Airport (FAI). Available online at: <http://dot.alaska.gov/faiiap/aboutfai.shtml>. Accessed May 14, 2020. "
"Alaska Interagency Coordination Center (AICC), 2018. Alaska Interagency Mobilization Guide. Available online at: <https://fire.ak.blm.gov/content/admin/agencyadministratorguide/Appendices/A.%20%20Fire%20Management%20Policy%20and%20Planning/02.%20Alaska%20Interagency%20Policy%20and%20Planning/Alaska%20Interagency%20Mobilization%20Guide/2018%20Alaska%20Mobilization%20Guide.pdf>. Accessed February 14, 2020. "
"AICC, 2020. AICC Home. Available online at: <https://fire.ak.blm.gov/aicc.php>. Accessed February 14, 2020. "
"Aircraft Owners and Pilots Association (AOPA), 2020. Cessna 208B Grand Caravan Performance Summary. Available online at: <https://www.aopa.org/go-fly/aircraft-and-ownership/aircraft-fact-sheets/cessna-208b-grand-caravan>. Accessed June 11, 2020. "
"Anchorage Daily News (ADN), 2019. UPS plans major cargo expansion at Anchorage Airport. December 9, 2019. "
"Audubon Alaska, 2017a. The Audubon Alaska Watchlist 2017: Red List of Declining Bird Populations. Available online at: <http://ak.audubon.org/sites/default/files/2017_akwatchlist_final_panels_highres.pdf>. Accessed April 10, 2020. "
"Audubon Alaska, 2017b. The Audubon Alaska WatchList 2017: Yellow List of Vulnerable Species. Available online at: <http://ak.audubon.org/sites/default/files/annotated_watchlist_yellow_2017.pdf>. Accessed April 10, 2020. "
"Audubon Alaska, 2017c. The Audubon Alaska WatchList 2017: Common species suspected to be declining. Available online at: <http://ak.audubon.org/sites/default/files/annotated_watchlist_common_decline_2017.pdf>. Accessed April 10, 2020. "
"Baker, B., 2018. Fishery Management Report for Recreational Fisheries in the Tanana River Management Area, 2017. Fishery Management Report No. 18-33. "
"Black & Veatch, 2017. Railbelt Dynamic Impact Study Due to LRDR Load. December 6, 2017. "
"Boreal Partners in Flight, 1999. Landbird Conservation Plan for Alaska Biogeographic Regions Version 1.0. October 1999. "
"Bowers, P.M., A.S. Higgs, O.K. Mason, C.W. Smythe, and C.M. Williams, 1995. Cultural Resources Management Plan for Clear Air Force Station, Alaska. Northern Land Use Research, Inc. Prepared for EA Engineering, Science and Technology, Inc. Redmond, WA. Not publicly available to preserve the integrity of the resource. "
"Brown, C.L., and M.L. Kostick, 2017. Harvest and Use of Subsistence Resources in 4 Communities in the Nenana Basin, 2014. ADF&G Technical Paper No. 429. "
"Bureau of Land Management (BLM), 2019. BLM Alaska Special Status Species List – 2019. Available online at <https://www.blm.gov/sites/blm.gov/files/uploads/Alaska_Special-Status-Species-List_2019.pdf>. Accessed April 10, 2020. "
"Carlson, M.L., and T. Gotthardt, 2009. Reconnaissance survey for threatened, endangered and sensitive species at Clear Air Force Station, Alaska. Alaska Natural Heritage Program, University of Alaska Anchorage, prepared for USAF and U.S. Army Medical Research, 2009. "
"Chapin, F.S. III, S.F. Trainor, P. Cochran, H. Huntington, C. Markon, M. McCammon, A.D. McGuire, and M. Serreze, 2014. Chapter 22: Alaska, Climate Change Impacts in the United States: The Third National Climate Assessment, J.M. Melillo, T.C. Richmond, and G.W. Yohe (Eds.), U.S. Global Change Research Program. Available online at: <https://nca2014.globalchange.gov/report/regions/alaska>. Accessed March 19, 2020. "
"Clear Air Force Station (CAFS), 2007. Clear Air Force Station Instruction 48-9. Radio Frequency Radiation (RFR) Safety Program. December 10, 2007. "
"Cooper, B.A., and R.J. Ritchie, 1995. The Altitude of Bird Migration in East-Central Alaska: A Radar and Visual Study. Journal of Field Ornithology, 66(4):590-608. "
"Council on Environmental Quality (CEQ), 1997. Environmental Justice: Guidance Under the National Environmental Policy Act. Available online at: <https://www.epa.gov/environmentaljustice/ceq-environmental-justice-guidance-under-national-environmental-policy-act>. Accessed February 14, 2020. "
"deciBel Research, 2015. AN/TPY2 HERP Study for THAAD Radar Operation on Guam. Final Report. "
"Denali Borough, 2007. Resolution 07-06 A Resolution in Support of the Nomination of Denali National Park and Preserve to the UNESCO World Heritage Site. Passed and Approved by the Denali Borough Assembly February 14, 2007. "
"Department of Defense (DoD), 2016a. Site Analysis Report: Long Range Discrimination Radar. January 13, 2016. "
"DoD, 2016b. Final Environmental Assessment, Long-Range Discrimination Radar, Clear Air Force Station, Alaska. 16-MDA-8738. Available online at: <https://www.mda.mil/global/documents/pdf/env_LRDR_finalEA _FONSI_CAFS_2016_07_08.pdf>. "
"DoD, 2016c. AP/1B: Area Planning Military Training Routes North and South America. NGA REF. No. PLANXAPBBOOK. Effective Date 16203. July 21, 2016. "
"DoD, 2018. Department of Defense Instruction 4715.16, Cultural Resources Management. "
"DoD, 2020. Long Range Discrimination Radar (LRDR) Performance Testing Environmental Assessment (EA) and Finding of No Significant Impact (FONSI), Clear Air Force Station (CAFS), Alaska, July 2020. "
"European Organization for the Safety of Air Navigation (EOSAR), 1998. Aircraft Performance Summary Tables for the Base of Aircraft Data, Revision 3.0. October 1998. "
"Fairbanks International Airport, 2019. Fairbanks International Airport Eastside Master Plan. August 2019. "
"Federal Aviation Administration (FAA), 2015. FAA Order 1050.1F, Environmental Impacts: Policies and Procedures, effective August 16, 2015. "
"FAA, 2016. FAA Handbook 8083.25B, Pilots’ Handbook of Aeronautical Knowledge. "
"FAA, 2018. VFR and IFR KMZ Data Package of Flight Paths from flights captured during July 2018. "
"FAA, 2019. FAA Aerospace Forecast Fiscal Years 2019-2039. Available online at: <https://www.faa.gov/data_research/aviation/aerospace_forecasts/media/FY2019-39_FAA_Aerospace_Forecast.pdf>. Accessed February 25, 2020. "
"FAA, 2020a. Adoption of Environmental Assessment for Long Range Discrimination Radar Performance Testing, Clear Air Force Station, Alaska, and Finding of No Significant Impact and Record of Decision for Temporary Flight Restrictions. "
"FAA, 2020b. 1050.1F Desk Reference, Version 2. Office of Environment and Energy, February 2020. "
"FAA, 2020c. Aeronautical Information Manual. Online Manual – Index Page. Effective January 30, 2020. Available online at: <https://www.faa.gov/air_traffic/publications/atpubs/aim_html/index.html>. Accessed February 25, 2020. "
"FAA, 2020d. VFR/IFR Aeronautical Chart. Available online at: <https://www.faa.gov/air_traffic/flight_info/aeronav/digital_products/ifr/#lowHighAlaska>. Accessed January 7, 2020. "
"FAA, 2020e. U.S. Terminal Procedures Publication – Alaska Terminal. Available online at: <https://aeronav.faa.gov/upload_313-d/terminal/2020-09-10/AK.pdf>. Accessed August 24, 2020. "
"FAA, 2020f. FAA Aeronautical Study for the Clear AFS LRDR. January 2020. "
"FAA, 2020g. Low and High Altitude Enroute Alaska (ENR_AKL03). Available online at: <https://www.faa.gov/air_traffic/flight_info/aeronav/digital_products/ifr/#lowHighAlaska>. "
"FAA, 2020h. Wildlife Strike Frequently Asked Questions. Available online at <https://www.faa.gov/airports/airport_safety/wildlife/faq/>. Accessed April 15, 2020. "
"FAA, 2020i. APO Terminal Area Forecast Detail Report Issued January 2020. Available online at <https://taf.faa.gov/>. Accessed January 2021. "
"FAA, 2021a. Proposed Amendment of R-2206 and Establishment of Restricted Areas R-2206B, R-2206C, R-2206D, R-2206E, R-2206F and R-2206G: Clear, AK. Federal Register, February 24, 2021. "
"FAA, 2021b. Proposed Amendment to Federal Airways V–436, J–125, and Establishment of United States Area Navigation Route T–399 in the Vicinity of Clear, AK. Federal Register, April 5, 2021. "
"FAA and DoD, 2019. Memorandum of Understanding between the Federal Aviation Administration and the Department of Defense for Environmental Review of Special Use Airspace Actions. JO 7400.2L. Dated September 23, 2019. Effective date October 17, 2019. "
"Federal Emergency Management Agency (FEMA), 2019. FEMA Flood Map Service Center, 2019. Available online at: <https://msc.fema.gov/portal/home>. Accessed December 30, 2019. "
"Federal Interagency Committee on Noise (FICON), 1992. Federal Agency Review of Selected Airport Noise Analysis Issues. Available online at: <https://fican1.files.wordpress.com/2015/10/reports_noise_analysis.pdf>. Accessed March 19, 2020. "
"Federal Register, 1975. Special Use Airspace: Alteration of Restricted Areas. Volume 40, No 195, pages 43718-43719, Tuesday, September 23, 1975. "
"Federal Register, 1994. Executive Order 12898: Federal Actions To Address Environmental Justice in Minority Populations and Low-Income Populations. February 11, 1994. Available online at: <https://www.archives.gov/files/federal-register/executive-orders/pdf/12898.pdf>. Accessed February 20, 2020. "
"FlightAware, 2015. Ted Stevens Anchorage International Airport - TAGER 8 STAR Arrival Procedure. Available online at: <https://flightaware.com/resources/airport/PANC/STAR/TAGER+EIGHT>. Accessed April 9, 2020. "
"FlightAware, 2017a. Fairbanks International Airport - PUYVO THREE Departure (RNAV) Standard Instrument Departure (SID). Available online at: <https://flightaware.com/resources/airport/PAFA/DP/PUYVO+THREE+(RNAV)>. Accessed April 9, 2020. "
"FlightAware, 2017b. Healy River Airport, Healy One Departure (Obstacle) (RNAV) Obstacle Departure Procedure (ODP). Available online at: <https://flightaware.com/resources/airport/PAHV/ODP/HEALY+ONE+(OBSTACLE)+(RNAV)>. Accessed April 9, 2020. "
"FlightAware, 2017c. Healy River Airport, Healy RNAV (GPS) RWY 15 Arrival Procedure. Available online at: <https://flightaware.com/resources/airport/HRR/IAP/RNAV+(GPS)+RWY+15/pdf>. Accessed April 9, 2020. "
"FlightAware, 2017d. Healy River Airport, Healy RNAV (GPS)-A Arrival Procedure. Available online at: <https://flightaware.com/resources/airport/PAHV/IAP/RNAV+(GPS)+RWY+15>. Accessed April 9, 2020. "
"FlightAware, 2019. Fairbanks International Airport, MCKINLEY TWO Standard Instrument Departure (SID). Available online at: <https://flightaware.com/resources/airport/PAFA/DP/MCKINLEY+TWO>. Accessed April 10, 2020. "
"Fried, N., and B. Windisch-Cole, 1996. A View of Alaska’s Air Transportation Industry. Alaska Economic Trends, July edition. "
"Goebel, T., and N.H. Bigelow, 1991. Final Report of Archaeological Reconnaissance Survey of the Clear Air Force Station, Clear, Alaska. MS dated August 16, submitted to Oak Ridge National Laboratory, Oak Ridge, TN. Not publicly available to preserve the integrity of the resource. "
"Goebel, T., R. Powers, and N. Bigelow, 1991. The Nenana Complex of Alaska and Clovis Origins. In: Clovis Origins and Adaptations, R. Bonnichesen and K. Turnmire (eds), pp. 49-79. Center for the Study of the First Americans. Corvallis, OR. "
"Golden Valley Electric Association (GVEA), 2018. GVEA Interconnection Agreement with United States Air Force — Clear AFS for Clear AFS Distribution Substation and MDA LRDR Substation 138kV interconnection. An Agreement Describing Procedures and Responsibilities for the Construction, Operation, Metering, Monitoring, and Protective Relaying of the USAF Clear AFS Distribution Substation, GVEA Interconnect Facilities, and MDA’s LRDR Substation. Revised December 18, 2018. "
"GVEA, 2020. GVEA webpages: About GVEA and Where the Power Comes From - GVEA's Diverse Power Supply. Available online at: <https://www.gvea.com>. "
"Golder Associates, Inc. (Golder), 2016. Aquifer Pump Test – Long Range Discrimination Radar Project – Clear Air Force Station, Alaska. "
"Guardian Flight Alaska, 2020. Medical Evacuation Flights – Clear and Healy River Airports. Personal Communication between C. Storey, HDR and T. Hughes, Business Development Specialist. February 27, 2020. "
"Hodgkins, G., 2009. Streamflow changes in Alaska between the cool phase (1947-1976) and the warm phase (1977-2006) of the Pacific Decadal Oscillation: The influence of glaciers, Water Resources Research, Volume 45, June 2009. "
"Holen, D., S.M. Hazell, J.M. Van Lanen, J.T. Ream, S.P.A. Desjardins, B. Jones, and G. Zimpelman, 2014. The Harvest and Use of Wild Resources in Cantwell, Chase, Talkeetna, Trapper Creek, Alexander/Susistna, and Skwentna, Alaska, 2012. ADF&G Technical Paper No. 385. "
"Iowa Environmental Mesonet (IEM), 2020. Wind Roses for Nenana Municipal Airport, ASOS Station ID PANN. Available online at: <https://mesonet.agron.iastate.edu/sites/windrose.phtml?station=PANN&network=AK_ASOS>. Accessed April 5, 2020. "
"Johnson, J., and V. Litchfield, 2015. Catalog of waters important for spawning, rearing, or migration of anadromous fishes – Interior Region, Effective 1 June 2015, ADF&G, Special Publication No. 15-06, Anchorage, 2015. "
"KTVF11, 2019. Future Alaskan pilots pass Glider Academy. Available online at: <https://www.webcenter11.com/content/ news/Future-Alaskan-pilots-pass-Glider-Academy-511314541.html>. June 14, 2019. Accessed February 28, 2020. "
"Kelly, A.H., 2019. Comment letter from A.H. Kelly to MDA in response to the Notice of Intent to prepare an environmental impact statement (EIS) for the Long Range Discrimination Radar (LRDR) at Clear Air Force Station (CAFS). July 5, 2019. "
"Lockheed Martin RMS, 2017. Long Range Discrimination Radar Program Health Hazard Analysis. Prepared for Missile Defense Agency. Document No. U-00485-LRDR-0001-ER-SS-Rev-. ADP No. 019. July 21, 2017. "
"Missile Defense Agency (MDA), 2007. Programmatic Environmental Impact Statement, Ballistic Missile Defense System (BMDS), January 2007. "
"MDA, 2012. Environmental Assessment, New Beddown and Construction, Clear AFS, AK, August 2012. "
"The MITRE Corporation (MITRE), 2012. Guidance for Noise Screening Air Traffic Actions (not publicly available). "
"Namowitz, D., 2019. Public meetings planned on Alaska restricted area expansion. Aircraft Owners & Pilots Association. Available online at: <https://www.aopa.org/news-and-media/all-news/2019/may/30/public-meetings-planned-on-alaska-restricted-area-expansion>. Accessed February 14, 2020. "
"National Climatic Data Center (NCDC), 2020. Data Tools: 1981-2010 Normals, 1981-2010, Nenana Municipal Airport and Kobe Hill, AK. GHCND Station ID USW00026435. Available online at: <https://www.ncdc.noaa.gov/data-access/land-based-station-data/land-based-datasets/climate-normals/1981-2010-normals-data>. Accessed April 3, 2020. "
"National Oceanic and Atmospheric Administration Fisheries (NOAA), 2020. ESA Threatened and Endangered Species. Available online at: <https://www.fisheries.noaa.gov/national/endangered-species-conservation/esa-threatened-endangered-species>. Accessed January 10, 2020. "
"National Park Service (NPS), 1999. How to Prepare National Historic Landmark Nominations. National Register Bulletin. 1999 Edition; reformatted for web 2018. Available online at: <https://www.nps.gov/subjects/nationalhistoriclandmarks/nhl-bulletin.htm>. "
"NPS, 2013. Denali Park Road Historic District, Denali National Park and Preserve. Cultural Landscape Inventory, National Park Service. Not publicly available to preserve the integrity of the resource. "
"NPS, 2020. U.S. World Heritage Tentative List. Available online at: <https://www.nps.gov/subjects/internationalcooperation/revised_tentative_list.htm>. Accessed April 6, 2020. "
"NatureServe. 2020. NatureServe Explorer 2.0 Database. Available online at: <https://explorer.natureserve.org/>. Accessed April 10, 2020. "
"Nicholls, B., and P.A. Racey, 2007. Bats Avoid Radar Installations: Could Electromagnetic Fields Deter Bats from Colliding with Wind Turbines? PLoS ONE 2(3): e297. Available online at: <https://doi.org/10.1371/journal.pone.0000297>. "
"Nicholls, B., and P.A. Racey, 2009. The Aversive Effect of Electromagnetic Radiation on Foraging Bats – A Possible Means of Discouraging Bats from Approaching Wind Turbines. PLoS ONE 4(7): e6246. doi: 10.1371/journal.pone.0006246. "
"North Wind Inc., 2005. Invasive Plant Species Control Plan, Clear Air Force Station, Clear, Alaska, prepared for Air Force Space Command, May 2005. "
"Northern Economics, Inc., and CDM Smith, 2019. The Economic Contribution of the Aviation Industry to Alaska’s Economy. Available online at: <http://www.alaskaasp.com/Documents.aspx>. Accessed February 14, 2020. "
"Occupational Safety and Health Administration (OSHA), 2020. Safety and Health Topics: Radiofrequency and Microwave Radiation. Available online at: <https://www.osha.gov/SLTC/radiofrequencyradiation/index.html>. Accessed January 3, 2020. "
"Peurach, S.C., C.J. Dove, and L. Stepko. 2009. A decade of U.S. Air Force bat strikes. Human-Wildlife Conflicts 3(2):199-207. "
"Rosenberg, K.V., J.A. Kennedy, R. Dettmers, R.P. Ford, D. Reynolds, J.D. Alexander, C.J. Beardmore, P.J. Blancher, R.E. Bogart, G.S. Butcher, A.F. Camfeld, A. Couturier, D.W. Demarest, W.E. Easton, J.J. Giocomo, R.H. Keller, A.E. Mini, A.O. Panjabi, D.N. Pashley, T.D. Rich, J.M. Ruth, H. Stabins, J. Stanton, and T. Will. 2016. Partners in Flight Landbird Conservation Plan: 2016 Revision for Canada and Continental United States. Partners in Flight Science Committee. "
"Siddall Medical Services, Inc., 2020. Home. Available online at: <https://www.siddallmedical.com/>. Accessed February 14, 2020. "
"Sorrells, E., 2018. Information Paper on Potential Environmental Impact of Radar Radiation. Prepared for MDA/FDOE on November 20, 2018. "
"Tri-Valley Volunteer Fire Department, 2020. Medical Evacuation Flights. Personal Communication between C. Storey, HDR and B. Randall, Fire Chief. March 5, 2020. "
"USA Today, 2014. “Ask the Captain: The Boeing 737.” October 12, 2014. Accessed online at: <https://www.usatoday.com/story/travel/columnist/cox/2014/10/12/boeing-737/17036931/>. Accessed June 11, 2020. "
"U.S. Air Force (USAF), 2000. National Missile Defense Deployment, Final Environmental Impact Statement, Chapter 3, July 2000. "
"USAF, 2003. Final Environmental Assessment – Implementation of the Natural Resource Management Program, Clear Air Force Station, Alaska. June 2003. "
"USAF, 2005. Clear Air Force Station – Basewide Facilities Upgrades Final Environmental Assessment. "
"USAF, 2014. Air Force Instruction 48-109. Electromagnetic Field Radiation (EMFR) Occupational and Environmental Health Program. "
"USAF, 2017a. Clear AFS Invasive Species Control, 2017 Report, Clear Air Force Station, Clear, Alaska, 2017. "
"USAF, 2017b. Alaska Pollutant Discharge Elimination System (APDES) Permit Application. Alaska Department of Environmental Conservation – Wastewater Discharge Authorization Program. APDES Permit Number # 0231DB005. "
"USAF, 2017c. F-35A Operational Beddown – Pacific Final Supplemental Environmental Impact Statement. September 2017. "
"USAF, 2017d. Hard Look and Clarification of Noise and Cumulative Impacts Analysis in Response to FAA Questions for Joint Pacific Alaska Range Complex (JPARC). November 2017. "
"USAF, 2018a. Spill Management Plan – Clear Air Force Station, Alaska, December 2018. "
"USAF, 2018b. USAF Stormwater Pollution Prevention Plan – Clear Air Force Station, Alaska, January 2018. "
"USAF, 2018c. Proposal to Improve F-22 Operational Efficiency Final Environmental Impact Statement. February 2018. "
"USAF, 2019a. Integrated Natural Resources Management Plan, Clear Air Force Station, Alaska, 2019. "
"USAF, 2019b. Hazardous Waste Management Plan – Clear Air Force Station, Alaska, February 2019. "
"USAF, 2019c. Integrated Cultural Resources Management Plan, Clear Air Force Station. February 8. "
"USAF, 2020. Air Force Manual (AFMAN) 32-7003. Environmental Conservation. Available online at: <https://static.e-publishing.af.mil/production/1/af_a4/publication/afman32-7003/afman32-7003.pdf>. "
"U.S. Army and USAF, 2013. Final Environmental Impact Statement for the Modernization and Enhancement of Ranges, Airspace, and Training Areas in the Joint Pacific Alaska Range Complex in Alaska. June 2013. "
"U.S. Army Corps of Engineers (USACE), 1987. Corps of Engineers Wetlands Delineation Manual. Environmental Laboratory U.S. Army Corps of Engineers, Waterways Experiment Station, Wetlands Research Program Technical Report Y-87-1. Vicksburg, MS. "
"USACE, 2007. Regional Supplement to the Corps of Engineers Wetland Delineation Manual: Alaska Region (Version 2.0). U.S. Army Engineer Research and Development Center, Wetlands Regulatory Assistance Program, Vicksburg, MS. "
"USACE, 2014. Approved Jurisdictional Determination Form. Clear AFS, Alaska, Alaska District File POA-2014-369. Dated September 25, 2014. "
"USACE and U.S. Air Force (USAF), 2017. North Runway Hill Removal Project, Joint Base Elmendorf-Richardson, Alaska, Draft Environmental Assessment. February 2017. "
"U.S. Census Bureau (USCB), 2020a. American Community Survey 5-year estimates. Table DP05, Demographic and Housing Characteristics. Available online at: <https://data.census.gov/cedsci/>. Accessed April 6, 2020. "
"USCB, 2020b. American Community Survey 5-year estimates. Table DP04, Selected Housing Characteristics. Available online at: <https://data.census.gov/cedsci/>. Accessed April 6, 2020. "
"USCB, 2020c. American Community Survey 5-year estimates. Table DP03, Selected Economic Characteristics. Available online at: <https://data.census.gov/cedsci/>. Accessed April 6, 2020. "
"U.S. Department of Housing and Urban Development, 2020. The Noise Guidebook: A Reference Document for Implementing the Department of Housing and Urban Development's Noise Policy. Prepared by the Environmental Planning Division, Office of Environment and Energy. Available online at: <https://www.hudexchange.info/resource/313/hud-noise-guidebook/>. "
"U.S. Department of the Interior (USDOI), Undated. Federal Subsistence Management Program. Permits. Available online at: <https://www.doi.gov/subsistence/statewide/permits>. "
"U.S. Environmental Protection Agency (USEPA), 1971. Noise from Construction Equipment and Operations, Building Equipment, and Home Appliances. Washington DC: sn.n, Publication NTID300.1. "
"USEPA, 2017. Greenhouse Gas Inventory Explorer, 2017 (USEPA website). Available online at: <https://cfpub.epa.gov/ghgdata/inventoryexplorer/#allsectors/allgas/gas/current>. Accessed March 17, 2020. "
"USEPA, 2020a. NAAQS Table. Available online at: <https://www.epa.gov/criteria-air-pollutants/naaqs-table>. Accessed January 9, 2020. "
"USEPA, 2020b. Monitor Values Report. Available online at: <https://www.epa.gov/outdoor-air-quality-data/monitor-values-report>. Accessed March 18, 2020. "
"USEPA, 2020c. Global Greenhouse Gas Emissions Data. Available online at: <https://www.epa.gov/ghgemissions/global-greenhouse-gas-emissions-data>. Accessed April 3, 2020. "
"USEPA, 2020d. Greenhouse Gas Equivalencies Calculator. Available online at: <https://www.epa.gov/energy/greenhouse-gas-equivalencies-calculator>. Accessed June 9, 2020. "
"U.S. Fish and Wildlife Service (USFWS), 2020a. IPaC (Information, Planning, and Conservation System) Resource List. Available online at: <www.fws.gov/ipac>. Accessed February 3, 2020. "
"USFWS, 2020b. National Wetlands Inventory – Data Mapper. Available online at: <https://www.fws.gov/wetlands/Data/Mapper.html>. Accessed January 2, 2020. "
"U.S. Geological Survey (USGS), 2000. Environmental and Hydrologic Overview of the Yukon River Basin, Alaska and Canada, Water Resources Investigations Report 99-4204. Anchorage, Alaska. "
"USGS, 2006. Calculation of Scour Depth at the Parks Highway Bridge on the Tanana River at Nenana, Alaska, Using One- and Two-Dimensional Hydraulic Models, Scientific Investigations Report 2006-5023. "
"USGS, 2020. USGS Watershed Boundary Dataset. Available online at: <https://viewer.nationalmap.gov/advanced-viewer/>. Accessed February 10, 2020. "
"Western Regional Climate Center (WRCC), 2020. Clear Sky, Alaska Climate Summary. National Weather Service Cooperative Observer Program Station ID 502015. Available online at: >https://wrcc.dri.edu/cgi-bin/cliMAIN.pl?ak2015>. Accessed April 3, 2020. "
"Woodford, R., 2010. Bats in Alaska. Alaska Fish and Wildlife News, July 2010. Alaska Department of Fish and Game. "
